depmap_id,cell_line_name,stripped_name,cosmic_id,sanger_id,lineage,disease,aliases
ACH-000274,Hs-852-T,Hs852T,,SIDM01559,Skin,Melanoma,
ACH-003111,Hs 856.T,HS856T,,,Soft Tissue,,
ACH-001712,Hs 860.T,HS860T,,,Bone,,
ACH-000119,Hs-863-T,Hs863T,,SIDM01726,Bone,Ewing's Sarcoma,
ACH-000340,Hs-870-T,Hs870T,,SIDM01749,Bone,Osteosarcoma,
ACH-000154,Hs-888-T,Hs888T,,SIDM01746,Bone,Osteosarcoma,
ACH-000043,Hs-895-T,Hs895T,,SIDM01743,Skin,Melanoma,
ACH-000194,Hs-934-T,Hs934T,,SIDM01741,Skin,Melanoma,
ACH-000801,Hs-936-T,Hs936T,,SIDM01750,Skin,Melanoma,
ACH-000814,Hs 939.T,HS939T,1298144,SIDM00663,Skin,,
ACH-000135,Hs-940-T,Hs940T,1298145,SIDM00662,Skin,Melanoma,
ACH-000632,Hs-944-T,Hs944T,1240152,SIDM00063,Skin,Melanoma,
ACH-001523,HSC-1,HSC1,,SIDM01557,Skin,Other Solid Cancers,
ACH-000472,HSC-2,HSC2,753562,SIDM00590,Head and Neck,,
ACH-000778,HSC-3,HSC3,907061,SIDM00589,Head and Neck,,
ACH-002141,HSC-39,HSC39,1322224,SIDM00045,Esophagus/Stomach,,
ACH-000546,HSC-4,HSC4,907062,SIDM00588,Head and Neck,,
ACH-001524,HSC-5,HSC5,,SIDM01738,Skin,Other Solid Cancers,
ACH-002348,HSJD-DIPG-007,HSJDDIPG007,,SIDM01714,CNS/Brain,,
ACH-002038,HSKT-C,HSKTC,,SIDM02109,Stomach,Gastric Carcinoma,
ACH-002069,HS-Os-1,HSOs1,,SIDM02119,Haematopoietic and Lymphoid,Osteosarcoma,
ACH-002065,HS-PSS,HSPSS,,SIDM02117,Peripheral Nervous System,Other Solid Cancers,
ACH-002044,HSQ-89,HSQ89,,SIDM02113,Head and Neck,Other Solid Cancers,
ACH-002066,HS-Sch-2,HSSch2,,SIDM02118,Peripheral Nervous System,Other Solid Cancers,
ACH-002085,HS-SY-II,HSSYII,,,Soft Tissue,,
ACH-000914,HT,HT,907063,SIDM00661,Lymphoid,,
ACH-000054,HT-1080,HT1080,907064,SIDM00828,Soft Tissue,,
ACH-000986,HT115,HT115,907289,SIDM00534,Bowel,,
ACH-000547,HT-1197,HT1197,907065,SIDM00676,Bladder/Urinary Tract,,
ACH-000724,HT-1376,HT1376,907066,SIDM00678,Bladder/Urinary Tract,,
ACH-000322,HT-144,HT144,907067,SIDM00695,Skin,,
ACH-002458,HT-144_DAB_R,HT144DABR,,,Skin,,
ACH-002460,HT-144_DAB_ROX_R,HT144DABROXR,,,Skin,,
ACH-002459,HT-144_DAB_TRAM_R,HT144DABTRAMR,,,Skin,,
ACH-000552,HT-29,HT29,905939,SIDM00136,Bowel,,
ACH-001525,HT-3,HT3,907068,SIDM00679,Cervix,,
ACH-000926,HT-55,HT55,907287,SIDM00541,Bowel,,
ACH-001350,HTC-C3,HTCC3,924151,SIDM00496,Thyroid,,
ACH-001094,HTK-,HTK,,SIDM00805,Bone,,
ACH-002046,HTMMT,HTMMT,,,Uterus,,
ACH-000976,HuCCT1,HUCCT1,907069,SIDM00587,Biliary Tract,,
ACH-000239,HuG1-N,HuG1N,,SIDM01753,Stomach,Gastric Carcinoma,
ACH-000475,huH-1,HUH1,1298146,SIDM00586,Liver,,
ACH-000808,HuH-28,HuH28,,SIDM01735,Biliary Tract,Biliary Tract Carcinoma,
ACH-000671,HuH-6,HUH6,,SIDM00062,Liver,,
ACH-002395,HUH-6-clone5,HUH6clone5,907070,SIDM01257,Liver,Hepatocellular Carcinoma,HuH-6 cl-5;HuH6-C15;JTC38
ACH-000480,HuH-7,HUH7,907071,SIDM00585,Liver,,
ACH-000829,HuNS1,HUNS1,,,Lymphoid,,
ACH-002142,HuO-3N1,HUO3N1,909977,SIDM00584,Bone,,
ACH-001526,HuO9,HUO9,907072,SIDM00599,Bone,,
ACH-000118,HUP-T3,HUPT3,907285,SIDM00533,Pancreas,,
ACH-000213,HUP-T4,HUPT4,907286,SIDM00531,Pancreas,,
ACH-000612,HuT 102,HUT102,,SIDM01734,Lymphoid,,
ACH-000509,HuT-78,HuT78,1327758,SIDM00851,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,NCI-H78
ACH-000538,HUTU80,HUTU80,907073,SIDM00694,Bowel,,
ACH-000672,IA-LM,IALM,910779,SIDM00306,Lung,,
ACH-001835,ICC10-6,ICC106,,SIDM01975,Biliary Tract,Biliary Tract Carcinoma,
ACH-001836,ICC10-8,ICC108,,SIDM01976,Biliary Tract,Biliary Tract Carcinoma,
ACH-001838,ICC12,ICC12,,SIDM01981,Biliary Tract,Biliary Tract Carcinoma,
ACH-001841,ICC15,ICC15,,SIDM01977,Biliary Tract,Biliary Tract Carcinoma,
ACH-001842,ICC2,ICC2,,SIDM01804,Biliary Tract,Biliary Tract Carcinoma,
ACH-001843,ICC3,ICC3,,SIDM01979,Biliary Tract,Biliary Tract Carcinoma,
ACH-001845,ICC5,ICC5,,SIDM01803,Biliary Tract,Biliary Tract Carcinoma,
ACH-001848,ICC8,ICC8,,SIDM01978,Biliary Tract,Biliary Tract Carcinoma,
ACH-001849,ICC9,ICC9,,SIDM01980,Biliary Tract,Biliary Tract Carcinoma,
ACH-000882,IGR-1,IGR1,907169,SIDM01060,Skin,,
ACH-000650,IGR-37,IGR37,1240153,SIDM01066,Skin,,
ACH-000550,IGR-39,IGR39,1298148,SIDM01065,Skin,,
ACH-000966,IGROV1,IGROV1,905968,SIDM00151,Ovary/Fallopian Tube,,
ACH-001528,IHH-4,IHH4,1240154,SIDM00600,Thyroid,,
ACH-002247,IM-9,IM9,753563,SIDM00632,Myeloid,,
ACH-000919,IM95,IM95,1240155,SIDM00602,Esophagus/Stomach,,
ACH-000310,IMR-32,IMR32,998183,SIDM00226,Peripheral Nervous System,,
ACH-002248,IMR-5,IMR5,907170,SIDM01206,Peripheral Nervous System,,
ACH-000512,INA-6,INA6,,SIDM01555,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000629,IOMM-Lee,IOMMLee,,SIDM01733,Central Nervous System,Other Solid Cancers,
ACH-000915,IPC-298,IPC298,907171,SIDM01059,Skin,,
ACH-002883,IPM-BO-053L,IPMBO053L,,,Breast,,
ACH-002884,IPM-BO-053R,IPMBO053R,,,Breast,,
ACH-002885,IPM-BO-056,IPMBO056,,,Breast,,
ACH-002706,IS076A,IS076A,,,Esophagus/Stomach,,
ACH-002705,IS076P,IS076P,,,Esophagus/Stomach,,
ACH-000961,Ishikawa(Heraklio)02ER-,IshikawaHeraklio02ER,1240156,SIDM00037,Endometrium,Endometrial Carcinoma,ER-02 ISH
ACH-002143,IST-MEL1,ISTMEL1,907172,SIDM00225,Skin,,
ACH-000569,IST-MES1,ISTMES1,907173,SIDM00224,Pleura,,
ACH-000331,IST-MES-2,ISTMES2,,SIDM01554,Lung,Mesothelioma,
ACH-002144,IST-SL1,ISTSL1,753564,SIDM00223,Lung,,
ACH-002145,IST-SL2,ISTSL2,753565,SIDM00230,Lung,,
ACH-000396,J82,J82,753566,SIDM00693,Bladder/Urinary Tract,,
ACH-002379,J82-EBV,J82EBV,,SIDM01732,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-001529,JAR,JAR,907175,SIDM01039,Uterus,,
ACH-001530,JEG-3,JEG3,907176,SIDM01218,Uterus,,
ACH-000357,JeKo-1,JEKO1,1327765,SIDM01038,Lymphoid,,
ACH-001955,JHC7,JHC7,,SIDM01802,Bone,Other Solid Cancers,
ACH-000216,JH-EsoAd1,JHEsoAd1,,SIDM01731,Esophagus,Esophageal Carcinoma,
ACH-000620,JHH-1,JHH1,1298151,SIDM00618,Liver,,
ACH-000577,JHH-2,JHH2,1240157,SIDM00617,Liver,,
ACH-000476,JHH-4,JHH4,1240158,SIDM00616,Liver,,
ACH-000734,JHH-5,JHH5,,SIDM01569,Liver,Hepatocellular Carcinoma,
ACH-000217,JHH-6,JHH6,1240159,SIDM00615,Liver,,
ACH-000848,JHH-7,JHH7,1240160,SIDM00614,Liver,,
ACH-000324,JHOC-5,JHOC5,,SIDM01570,Ovary,Ovarian Carcinoma,
ACH-000237,JHOM-1,JHOM1,,SIDM01571,Ovary,Ovarian Carcinoma,
ACH-000333,JHOM-2B,JHOM2B,,SIDM01730,Ovary,Ovarian Carcinoma,
ACH-000132,JHOS-2,JHOS2,1479995,SIDM00305,Ovary/Fallopian Tube,,
ACH-002146,JHOS-3,JHOS3,1480358,SIDM00304,Ovary/Fallopian Tube,,
ACH-000584,JHOS-4,JHOS4,1480359,SIDM00303,Ovary/Fallopian Tube,,
ACH-002249,JHU-011,JHU011,1240161,SIDM00128,Head and Neck,,
ACH-002250,JHU-022,JHU022,1240162,SIDM00127,Head and Neck,,
ACH-002337,JHU-028,JHU028,1298154,SIDM00902,Lung,,
ACH-002251,JHU-029,JHU029,1298156,SIDM00690,Head and Neck,,
ACH-000928,JHUEM-1,JHUEM1,,SIDM01572,Endometrium,Endometrial Carcinoma,
ACH-000909,JHUEM-2,JHUEM2,,SIDM01729,Endometrium,Endometrial Carcinoma,
ACH-000173,JHUEM-3,JHUEM3,,SIDM01728,Endometrium,Endometrial Carcinoma,
ACH-000993,JHUEM-7,JHUEM7,,SIDM01588,Endometrium,Endometrial Carcinoma,
ACH-002653,JIH-5,JIH5,,,Myeloid,,
ACH-000711,JIMT-1,JIMT1,1298157,SIDM01037,Breast,,
ACH-002252,JiyoyeP-2003,JIYOYEP2003,907268,SIDM00808,Lymphoid,,
ACH-000653,JJN-3,JJN3,1327766,SIDM01036,Lymphoid,,
ACH-000241,JK-1,JK1,,SIDM01727,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,
ACH-000645,JL-1,JL1,,SIDM01696,Lung,Mesothelioma,
ACH-000151,JM1,JM1,1327768,SIDM00689,Lymphoid,,
ACH-003107,JMP-1,JMP1,,,Lymphoid,,
ACH-000753,JMSU-1,JMSU1,,SIDM01587,Bladder,Bladder Carcinoma,
ACH-001532,JMU-RTK-2,JMURTK2,,SIDM01586,Soft Tissue,Other Solid Cancers,
ACH-001353,JoPaca-1,JoPaca1,,SIDM01585,Pancreas,Pancreatic Carcinoma,
ACH-001096,JR,JR,,,Soft Tissue,,
ACH-002253,JSC-1,JSC1,1327769,SIDM00688,Lymphoid,,
ACH-000995,JURKAT,JURKAT,998184,SIDM01016,Lymphoid,,
ACH-000326,JURL-MK1,JURLMK1,1327771,SIDM01015,Myeloid,,
ACH-002654,JVE-015,JVE015,,,Bowel,,
ACH-002659,JVE-127,JVE127,,SIDM02123,Large Intestine,Colorectal Carcinoma,
ACH-002660,JVE-187,JVE187,,,Bowel,,
ACH-002662,JVE-207,JVE207,,,Bowel,,
ACH-002664,JVE-253,JVE253,,SIDM02124,Large Intestine,Colorectal Carcinoma,
ACH-002665,JVE-367,JVE367,,,Bowel,,
ACH-002667,JVE-528,JVE528,,,Bowel,,
ACH-000106,JVM-2,JVM2,907269,SIDM01013,Lymphoid,,
ACH-000346,JVM-3,JVM3,907270,SIDM01012,Lymphoid,,
ACH-000404,K029AX,K029AX,,,Skin,,
ACH-000498,K052,K052,907284;1330932,SIDM00018,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,KO52
ACH-002147,K2,K2,1298160,SIDM00126,Skin,,
ACH-002148,K5,K5,924238,SIDM00056,Thyroid,,
ACH-000551,K-562,K562,905940,SIDM00791,Myeloid,,
ACH-000231,KALS-1,KALS1,907271,SIDM00613,CNS/Brain,,
ACH-002254,KARPAS-1106P,KARPAS1106P,1327773,SIDM01011,Lymphoid,,
ACH-001533,KARPAS-1718,KARPAS1718,2297034,SIDM02134,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,
ACH-002255,KARPAS-231,KARPAS231,1327774,SIDM01017,Lymphoid,,
ACH-000053,KARPAS-299,KARPAS299,907273,SIDM01010,Lymphoid,,
ACH-001097,KARPAS-384,KARPAS384,,SIDM01737,Lymphoid,,
ACH-000315,KARPAS-422,KARPAS422,907274,SIDM01008,Lymphoid,,
ACH-002256,KARPAS-45,KARPAS45,907272,SIDM01007,Lymphoid,,
ACH-000193,KARPAS-620,KARPAS620,1327775,SIDM01006,Lymphoid,,
ACH-000263,KASUMI-1,KASUMI1,907275,SIDM01005,Myeloid,,
ACH-000728,KASUMI-2,KASUMI2,,SIDM01694,Haematopoietic and Lymphoid,B-Lymphoblastic Leukemia,
ACH-002668,KASUMI-3,KASUMI3,,,Myeloid,,
ACH-000166,KASUMI-6,KASUMI6,,SIDM01695,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,
ACH-000793,KATO III,KATOIII,907276,SIDM00687,Esophagus/Stomach,,
ACH-001098,KCI-MOH1,KCIMOH1,,SIDM01933,Pancreas,Pancreatic Carcinoma,
ACH-000983,KCL-22,KCL22,1330931,SIDM01004,Myeloid,,
ACH-001099,KD,KD,,,Soft Tissue,,
ACH-000101,KE-37,KE37,907277,SIDM01003,Lymphoid,,
ACH-000507,KE-39,KE39,,SIDM01582,Stomach,Gastric Carcinoma,
ACH-000167,KE-97,KE97,,SIDM01589,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000259,KELLY,KELLY,753618,SIDM01009,Peripheral Nervous System,,
ACH-000386,KG-1,KG1,907278,SIDM00785,Myeloid,,
ACH-000126,KG-1-C,KG1C,1240164,SIDM00784,CNS/Brain,,
ACH-002149,KGN,KGN,924186,SIDM00302,Ovary/Fallopian Tube,,
ACH-000564,KHM-1B,KHM1B,,SIDM01662,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-001100,KHYG-1,KHYG1,,SIDM01661,Lymphoid,,
ACH-000773,Ki-JK,KiJK,,SIDM01581,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,
ACH-002257,KINGS-1,KINGS1,907279,SIDM00612,CNS/Brain,,
ACH-001537,KKU-055,KKU055,,,Biliary Tract,,
ACH-001536,KKU-100,KKU100,,SIDM01579,Biliary Tract,Biliary Tract Carcinoma,
ACH-001538,KKU-213,KKU213,,,Biliary Tract,,
ACH-001538,KKU-M213,KKUM213,,SIDM01801,Biliary Tract,Biliary Tract Carcinoma,
ACH-000293,KLE,KLE,924187,SIDM00686,Uterus,,
ACH-001101,KLM-1,KLM1,,SIDM01632,Pancreas,Pancreatic Carcinoma,
ACH-000969,KM12,KM12,905989,SIDM00150,Bowel,,
ACH-000862,KMBC-2,KMBC2,,SIDM01578,Bladder,Bladder Carcinoma,
ACH-001853,KMCH-1,KMCH1,,SIDM01800,Liver,Hepatocellular Carcinoma,
ACH-000815,KM-H2,KMH2,909976,SIDM01018,Lymphoid,,
ACH-002397,KMH-2,KMHDASH2,2054094,SIDM00619,Thyroid,,
ACH-001539,KML-1,KML1,,SIDM01799,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,
ACH-001540,KMLS-1,KMLS1,,SIDM01798,Soft Tissue,Other Solid Cancers,
ACH-000889,KMM-1,KMM1,,SIDM01577,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-002258,KMOE-2,KMOE2,907280,SIDM01019,Myeloid,,
ACH-000684,KMRC-1,KMRC1,1298168,SIDM00611,Kidney,,
ACH-000709,KMRC-2,KMRC2,,SIDM01660,Kidney,Kidney Carcinoma,
ACH-000250,KMRC-20,KMRC20,1298169,SIDM00609,Kidney,,
ACH-000313,KMRC-3,KMRC3,,SIDM01659,Kidney,Kidney Carcinoma,
ACH-000714,KMS-11,KMS11,1659817,SIDM00608,Lymphoid,,
ACH-000380,KMS-12-BM,KMS12BM,907281,SIDM01020,Lymphoid,,
ACH-001103,KMS-12-PE,KMS12PE,753568,SIDM01035,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000658,KMS-18,KMS18,,SIDM01576,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000426,KMS-20,KMS20,,SIDM01575,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000598,KMS-21BM,KMS21BM,,,Lymphoid,,
ACH-000588,KMS-26,KMS26,,SIDM01574,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000576,KMS-27,KMS27,,SIDM01573,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000419,KMS-28-BM,KMS28BM,,SIDM01657,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-001541,KMS-28-PE,KMS28PE,,SIDM01656,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000541,KMS-34,KMS34,,SIDM01473,Haematopoietic and Lymphoid,Plasma Cell Myeloma,
ACH-000622,KNS-42,KNS42,907282,SIDM00607,CNS/Brain,,
ACH-000445,KNS-60,KNS60,,SIDM01494,Central Nervous System,Glioblastoma,
ACH-000858,KNS-62,KNS62,753569,SIDM00606,Lung,,
ACH-000479,KNS-81,KNS81,,SIDM00605,CNS/Brain,,
ACH-002259,KNS-81-FD,KNS81FD,924188,SIDM01210,CNS/Brain,,
ACH-000498,KO52,KO52,1330932,SIDM00018,Myeloid,,
ACH-001542,KON,KON,1298215,SIDM00604,Head and Neck,,
ACH-001106,KOPN-8,KOPN8,1330933,SIDM01034,Lymphoid,,
ACH-001543,KOSC-2,KOSC2,753570,SIDM00603,Head and Neck,,
ACH-001107,KP-1N,KP1N,1298216,SIDM00583,Pancreas,,
ACH-001108,KP-1NL,KP1NL,,SIDM01755,Pancreas,Pancreatic Carcinoma,
ACH-000281,KP-2,KP2,1298218,SIDM00582,Pancreas,,
ACH-000108,KP-3,KP3,1298219,SIDM00571,Pancreas,,
ACH-002669,KP-363T,KP363T,,SIDM02125,Large Intestine,Colorectal Carcinoma,
ACH-000265,KP-4,KP4,753572,SIDM00301,Pancreas,,
ACH-000028,KPL-1,KPL1,907316,SIDM00147,Breast,,
ACH-001109,KP-MRT-RY,KPMRTRY,,SIDM01655,Kidney,Other Solid Cancers,
ACH-000345,KP-N-RT-BM-1,KPNRTBM1,924189,SIDM00557,Peripheral Nervous System,,
ACH-000446,KP-N-S19s,KPNS19s,907315,SIDM00016,Peripheral Nervous System,Neuroblastoma,KP-N-SI9s
ACH-000446,KP-N-SI9s,KPNSI9S,,,Peripheral Nervous System,,
ACH-000227,KP-N-YN,KPNYN,907314,SIDM00556,Peripheral Nervous System,,
ACH-002261,KP-N-YS,KPNYS,946363,SIDM00157,Peripheral Nervous System,,
ACH-000631,KS-1,KS1,907313,SIDM00555,CNS/Brain,,
ACH-000486,KU-19-19,KU1919,907312,SIDM01033,Bladder/Urinary Tract,,
ACH-000074,KU812,KU812,907311,SIDM00308,Myeloid,,
ACH-000524,KURAMOCHI,KURAMOCHI,909975,SIDM00554,Ovary/Fallopian Tube,,
ACH-002262,KY821,KY821,907300,SIDM00553,Myeloid,,
ACH-001544,KYAE-1,KYAE1,1503368,SIDM00530,Esophagus/Stomach,,
ACH-000607,KYM-1,KYM1,1240166,SIDM00552,Kidney,,
ACH-000604,KYO-1,KYO1,,SIDM01471,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,
ACH-000823,KYSE-140,KYSE140,753573,SIDM01032,Esophagus/Stomach,,
ACH-000855,KYSE-150,KYSE150,907317,SIDM01031,Esophagus/Stomach,,
ACH-000693,KYSE-180,KYSE180,907318,SIDM01030,Esophagus/Stomach,,
ACH-002263,KYSE-220,KYSE220,1240167,SIDM00551,Esophagus/Stomach,,
ACH-000873,KYSE-270,KYSE270,907319,SIDM01029,Esophagus/Stomach,,
ACH-000777,KYSE-30,KYSE30,1298221,SIDM00015,Esophagus/Stomach,,
ACH-000809,KYSE-410,KYSE410,753574,SIDM01028,Esophagus/Stomach,,
ACH-000865,KYSE-450,KYSE450,907320,SIDM01027,Esophagus/Stomach,,
ACH-002264,KYSE-50,KYSE50,1298222,SIDM00550,Esophagus/Stomach,,
ACH-000824,KYSE-510,KYSE510,907321,SIDM01026,Esophagus/Stomach,,
ACH-000637,KYSE-520,KYSE520,753575,SIDM01025,Esophagus/Stomach,,
ACH-000784,KYSE-70,KYSE70,753576,SIDM01024,Esophagus/Stomach,,
ACH-000702,L-1236,L1236,1330935,SIDM00313,Lymphoid,,
ACH-000685,L3-3,L33,,SIDM01752,Pancreas,Pancreatic Carcinoma,
ACH-000183,L-363,L363,924239,SIDM00312,Lymphoid,,
ACH-000754,L-428,L428,907322,SIDM00327,Lymphoid,,
ACH-000806,L-540,L540,907323,SIDM00329,Lymphoid,,
ACH-001111,L-82,L82,,SIDM01392,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,
ACH-002923,LAI-5S,LAI5S,,,Peripheral Nervous System,,
ACH-000301,LAMA-84,LAMA84,907783,SIDM00346,Myeloid,,
ACH-001354,LA-N-2,LAN2,,SIDM01370,Peripheral Nervous System,Neuroblastoma,
ACH-001355,LAN-6,LAN6,949170,SIDM00330,Peripheral Nervous System,,
ACH-003019,LASCPC-01,LASCPC01,,,Prostate,,
ACH-002352,LB1047-EBV,LB1047EBV,,SIDM01652,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-002150,LB1047-RCC,LB1047RCC,753577,SIDM00187,Kidney,,
ACH-002353,LB2241-EBV,LB2241EBV,,SIDM01651,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-002151,LB2241-RCC,LB2241RCC,753578,SIDM00186,Kidney,,
ACH-002354,LB2518-EBV,LB2518EBV,,SIDM01650,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-002152,LB2518-MEL,LB2518MEL,753579,SIDM00185,Skin,,
ACH-002355,LB373-EBV,LB373EBV,,SIDM01649,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-002153,LB373-MEL-D,LB373MELD,753581,SIDM00184,Skin,,
ACH-002356,LB647-PBL,LB647PBL,,SIDM01648,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-002154,LB647-SCLC,LB647SCLC,753582,SIDM00183,Lung,,
ACH-002265,LB771-HNC,LB771HNC,753583,SIDM00182,Head and Neck,,
ACH-002357,LB771-PBL,LB771PBL,,SIDM01647,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-002266,LB831-BLC,LB831BLC,753584,SIDM00181,Bladder/Urinary Tract,,
ACH-002358,LB831-EBV,LB831EBV,,SIDM01646,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-002359,LB996-EBV,LB996EBV,,SIDM01645,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-002155,LB996-RCC,LB996RCC,753585,SIDM00180,Kidney,,
ACH-000705,LC-1F,LC1F,907785,SIDM00298,Lung,,
ACH-002156,LC-1-sq,LC1SQ,1298223,SIDM00300,Lung,,
ACH-001113,LC-1/sq-SF,LC1SQSF,,SIDM01226,Lung,,
ACH-002157,LC-2-ad,LC2AD,907786,SIDM00297,Lung,,
ACH-002267,LC4-1,LC41,907787,SIDM00549,Lymphoid,,
ACH-002035,LCAM1,LCAM1,,,Lung,,
ACH-000627,LCLC-103H,LCLC103H,753586,SIDM00345,Lung,,
ACH-000596,LCLC-97TM1,LCLC97TM1,946361,SIDM00344,Lung,,
ACH-000471,Li-7,Li7,,SIDM01472,Liver,Hepatocellular Carcinoma,
ACH-001546,LIM1215,LIM1215,2162949,SIDM00014,Large Intestine,Colorectal Carcinoma,
ACH-000769,LK-2,LK2,687787,SIDM00548,Lung,,
ACH-000255,LMSU,LMSU,,,Esophagus/Stomach,,
ACH-000819,LN-18,LN18,1240168,SIDM00685,CNS/Brain,,
ACH-000328,LN-215,LN215,,SIDM01644,Central Nervous System,Glioma,
ACH-000595,LN-229,LN229,1240169,SIDM00684,CNS/Brain,,
ACH-000591,LN-235,LN235,,SIDM01367,Central Nervous System,Glioma,
ACH-000128,LN-319,LN319,,SIDM01626,Central Nervous System,Glioma,
ACH-000634,LN-340,LN340,,SIDM01643,Central Nervous System,Glioma,
ACH-000215,LN-382,LN382,,SIDM01365,Central Nervous System,Glioblastoma,
ACH-002268,LN-405,LN405,910694,SIDM00343,CNS/Brain,,
ACH-000455,LN-428,LN428,,SIDM01642,Central Nervous System,Glioblastoma,
ACH-000673,LN-443,LN443,,SIDM01371,Central Nervous System,Glioblastoma,
ACH-000676,LN-464,LN464,,SIDM00058,Skin,,
ACH-000977,LNCaP clone FGC,LNCAPCLONEFGC,907788,SIDM00683,Prostate,,
ACH-000760,LNZ308,LNZ308,,SIDM00682,CNS/Brain,,
ACH-002269,LNZTA3WT4,LNZTA3WT4,1240170,SIDM01220,CNS/Brain,,
ACH-001547,LO68,LO68,,,Pleura,,
ACH-000104,Loucy,LOUCY,907789,SIDM00342,Lymphoid,,
ACH-000176,LOU-NH91,LOUNH91,1298226,SIDM00341,Lung,,
ACH-000950,LoVo,LOVO,907790,SIDM00839,Bowel,,
ACH-000750,LOX IMVI,LOXIMVI,905974,SIDM00149,Skin,,
ACH-000204,LP-1,LP1,907791,SIDM00340,Lymphoid,,
ACH-001807,LPS067,LPS067,,,Soft Tissue,,
ACH-001799,LPS141,LPS141,,,Soft Tissue,,
ACH-001793,LPS27,LPS27,,,Soft Tissue,,
ACH-001804,LPS510,LPS510,,,Soft Tissue,,
ACH-001791,LPS6,LPS6,,,Soft Tissue,,
ACH-001802,LPS853,LPS853,,,Soft Tissue,,
ACH-001548,LS,LS,,,Peripheral Nervous System,,
ACH-000252,LS1034,LS1034,917486,SIDM00681,Bowel,,
ACH-002376,LS1034-PBL,LS1034PBL,,SIDM01641,Haematopoietic and Lymphoid,Non-Cancerous,
ACH-000501,LS123,LS123,907792,SIDM00776,Bowel,,
ACH-000957,LS 180,LS180,998189,SIDM00680,Bowel,,
ACH-000985,LS411N,LS411N,907794,SIDM00660,Bowel,,
ACH-000007,LS513,LS513,907795,SIDM00677,Bowel,,
ACH-002051,Lu-134-A,LU134A,753588,SIDM00296,Lung,,
ACH-001549,Lu-135,LU135,713899,SIDM00294,Lung,,
ACH-002075,Lu-138,LU138,,,Lung,,
ACH-002052,Lu-139,LU139,713878,SIDM00293,Lung,,
ACH-002074,Lu-143,LU143,,,Lung,,
ACH-002077,Lu-165,LU165,753589,SIDM00292,Lung,,
ACH-000438,Lu-65,LU65,724863,SIDM00547,Lung,,
ACH-000444,LU99,LU99,,SIDM00546,Lung,,
ACH-002158,LU-99A,LU99A,907796,SIDM01219,Lung,,
ACH-000390,LUDLU-1,LUDLU1,,SIDM01363,Lung,Squamous Cell Lung Carcinoma,
ACH-000787,LXF-289,LXF289,753592,SIDM00339,Lung,,
ACH-002386,M00921,M00921,1723793,SIDM00178,Skin,,
ACH-002510,M040416,M040416,,,Skin,,
ACH-001118,M059J,M059J,949094,SIDM00659,CNS/Brain,,
ACH-000152,M059K,M059K,1298232,SIDM00639,CNS/Brain,,
ACH-000602,M-07e,M07e,,SIDM01640,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,
ACH-002511,M104325,M104325,,,Skin,,
ACH-002387,M1203273,M1203273,1754025,SIDM00013,Skin,,
ACH-002159,M14,M14,905975,SIDM00003,Skin,,
ACH-002338,M980513,M980513,1723794,SIDM00177,Skin,,
ACH-001119,Mac-2A,Mac2A,,SIDM01361,Haematopoietic and Lymphoid,Other Blood Cancers,
ACH-002326,MACLS2,MACLS2,,,Breast,,
ACH-000477,Malme-3M,MALME3M,905953,SIDM00011,Skin,,
ACH-001953,MA-MEL-27,MAMEL27,,,Skin,,
ACH-001949,MA-MEL-46,MAMEL46,,,Skin,,
ACH-002672,MAPAC-HS-77,MAPACHS77,,SIDM02126,Pancreas,Pancreatic Carcinoma,
ACH-002485,MAVER-1,MAVER1,,,Lymphoid,,
